source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell type]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[individual]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[biorepository]	characteristics[culture medium]	characteristics[passage number]	characteristics[sample storage temperature]	characteristics[material type]	characteristics[mass]	characteristics[spiked compound]	characteristics[pooled sample]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[reduction reagent]	comment[alkylation reagent]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[ms2 mass analyzer]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[ms2 scan range]	comment[elution conditions]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[associated data file]	comment[associated file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[spiked compound]	factor value[mass]
HeLa_Ecoli_5to1_120min	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	not available	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not pooled	1	run 92	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	10 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	EASY-nLC 1200; 50 cm x 75 um i.d. C18 column (1.9 um) at 60 C; 400 nL/min; 120 min gradient 7.5-27.5% B (60 min), 37.5% B (30 min), 55% B (10 min); TIMS ramp and accumulation time 100 ms; 10 PASEF MS/MS scans per acquisition cycle; precursor target intensity 20000 a.u.	not applicable	1	1	20180903_TIMS2_12-2_AnBr_SA_HeLa_EColi_Ratio_50cm_120min_100ms_11CT_1_C2_01_2868.d	HeLa_Ecoli_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_Ecoli_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not available
HeLa_Ecoli_5to1_120min	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	not available	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not pooled	1	run 93	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	10 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	EASY-nLC 1200; 50 cm x 75 um i.d. C18 column (1.9 um) at 60 C; 400 nL/min; 120 min gradient 7.5-27.5% B (60 min), 37.5% B (30 min), 55% B (10 min); TIMS ramp and accumulation time 100 ms; 10 PASEF MS/MS scans per acquisition cycle; precursor target intensity 20000 a.u.	not applicable	1	2	20180903_TIMS2_12-2_AnBr_SA_HeLa_EColi_Ratio_50cm_120min_100ms_11CT_2_C2_01_2869.d	HeLa_Ecoli_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_Ecoli_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not available
HeLa_Ecoli_5to1_120min	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	not available	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not pooled	1	run 94	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	10 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	EASY-nLC 1200; 50 cm x 75 um i.d. C18 column (1.9 um) at 60 C; 400 nL/min; 120 min gradient 7.5-27.5% B (60 min), 37.5% B (30 min), 55% B (10 min); TIMS ramp and accumulation time 100 ms; 10 PASEF MS/MS scans per acquisition cycle; precursor target intensity 20000 a.u.	not applicable	1	3	20180903_TIMS2_12-2_AnBr_SA_HeLa_EColi_Ratio_50cm_120min_100ms_11CT_3_C2_01_2870.d	HeLa_Ecoli_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_Ecoli_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not available
HeLa_Ecoli_5to1_120min	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	not available	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not pooled	1	run 95	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	10 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	EASY-nLC 1200; 50 cm x 75 um i.d. C18 column (1.9 um) at 60 C; 400 nL/min; 120 min gradient 7.5-27.5% B (60 min), 37.5% B (30 min), 55% B (10 min); TIMS ramp and accumulation time 100 ms; 10 PASEF MS/MS scans per acquisition cycle; precursor target intensity 20000 a.u.	not applicable	1	4	20180903_TIMS2_12-2_AnBr_SA_HeLa_EColi_Ratio_50cm_120min_100ms_11CT_4_C2_01_2871.d	HeLa_Ecoli_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_Ecoli_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not available
HeLa_Ecoli_5to1_120min	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	not available	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not pooled	1	run 96	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	10 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	EASY-nLC 1200; 50 cm x 75 um i.d. C18 column (1.9 um) at 60 C; 400 nL/min; 120 min gradient 7.5-27.5% B (60 min), 37.5% B (30 min), 55% B (10 min); TIMS ramp and accumulation time 100 ms; 10 PASEF MS/MS scans per acquisition cycle; precursor target intensity 20000 a.u.	not applicable	1	5	20180903_TIMS2_12-2_AnBr_SA_HeLa_EColi_Ratio_50cm_120min_100ms_11CT_5_C2_01_2872.d	HeLa_Ecoli_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_Ecoli_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	CT=mixture;CN=Escherichia coli strain XL1-Blue whole-cell tryptic digest;QY=16.7 percent;CV=in-house (depositing laboratory)	not available
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 97	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	1	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A1_1_2042.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 98	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	2	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A2_1_2043.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 99	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	3	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A3_1_2044.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 100	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	4	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A4_1_2045.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 101	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	5	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A5_1_2046.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 102	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	6	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A6_1_2047.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 103	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	7	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A7_1_2048.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 104	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	8	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A8_1_2049.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
HeLa_TFE_50ng_Evosep	Homo sapiens	uterine cervix	uterine cervix	epithelial cell	cervical adenocarcinoma	HeLa S3 cell	CVCL_0058	HeLa S3	anonymized	30Y6M	female	African American or Afro-Caribbean ancestry	adult	ATCC	Dulbecco's Modified Eagle Medium	not available	-80 °C	cell line	50 ng	not applicable	not pooled	1	run 105	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	52 eV;47 eV;42 eV;37 eV;32 eV	NT=time-of-flight;AC=MS:1000084	20 ppm	40 ppm	100m/z-1700m/z	100m/z-1700m/z	Evosep One '200 samples per day' method; 5.6 min preformed gradient, 7.2 min total cycle between injections; 4 cm x 150 um i.d. C18 column (3 um); TIMS ramp and accumulation time 100 ms; 4 PASEF MS/MS scans per acquisition cycle; precursor target intensity 24000 a.u.	not applicable	1	9	20180924_50ngHeLa_1.0.25.1_Hystar5.0SR1_S2-A9_1_2050.d	HeLa_5min_raw.zip	https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD010012/HeLa_5min_raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not applicable	50 ng
